t_ms,status,unreadable,sentinel,w6tick,wbusy,wdisp,wexit,wtid,savepri,savetid,crinest,svmnest,d5fn,d5arg,g688,g674,tshook,tsflag,sl0,sl1,sl2,sl3,sl4,sl5,sl6,sl7,h40,h44,h48,h4c,h92,d6n,d6in,d5n,boost,g36,done,cur,gamemode
14900.7,Running,0,1879051304,33406,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33406,0,4032,1,0,0,28388544,0
15000.3,Running,0,1879051304,33421,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33421,0,4038,1,0,0,28388544,0
15100.7,Running,0,1879051304,33436,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33436,0,4044,1,0,0,28388544,0
15200.5,Running,0,1879051304,33451,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33451,0,4050,1,0,0,28388544,0
15300.7,Running,0,1879051304,33468,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33468,0,4056,1,0,0,28388544,0
15400.4,Running,0,1879051304,33483,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33483,0,4062,1,0,0,28388544,0
15500.7,Running,0,1879051304,33498,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33498,0,4068,1,0,0,28388544,0
15600.8,Running,0,1879051304,33513,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33513,0,4074,1,0,0,28388544,0
15700.5,Running,0,1879051304,33528,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33528,0,4080,1,0,0,28388544,0
15800.6,Running,0,1879051304,33544,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33544,0,4086,1,0,0,28388544,0
15900.6,Running,0,1879051304,33559,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33559,0,4092,1,0,0,28388544,0
16000.7,Running,0,1879051304,33574,0,0,0,38,18,37,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33574,0,4098,1,0,0,28388544,0
16100.4,Running,0,1879051304,33589,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33589,0,4104,1,0,0,28388544,0
16200.5,Running,0,1879051304,33604,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33604,0,4110,1,0,0,28388544,0
16300.3,Running,0,1879051304,33619,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33619,0,4116,1,0,0,28388544,0
16400.5,Running,0,1879051304,33634,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33634,0,4122,1,0,0,28388544,0
16500.8,Running,0,1879051304,33649,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33649,0,4128,1,0,0,28388544,0
16600.4,Running,0,1879051304,33664,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33664,0,4134,1,0,0,28388544,0
16700.4,Running,0,1879051304,33680,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33680,0,4140,1,0,0,28388544,0
16800.7,Running,0,1879051304,33695,0,0,0,38,18,37,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33695,0,4146,1,0,0,28388544,0
16900.8,Running,0,1879051304,33710,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33710,0,4152,1,0,0,28388544,0
17000.4,Running,0,1879051304,33725,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33725,0,4158,1,0,0,28388544,0
17100.5,Running,0,1879051304,33740,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33740,0,4164,1,0,0,28388544,0
17200.5,Running,0,1879051304,33755,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33755,0,4170,1,0,0,28388544,0
17300.6,Running,0,1879051304,33770,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33770,0,4176,1,0,0,28388544,0
17400.5,Running,0,1879051304,33785,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33785,0,4182,1,0,0,28388544,0
17500.5,Running,0,1879051304,33800,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33800,0,4188,1,0,0,28388544,0
17600.5,Running,0,1879051304,33815,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33815,0,4194,1,0,0,28388544,0
17700.3,Running,0,1879051304,33830,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33830,0,4200,1,0,0,28388544,0
17800.8,Running,0,1879051304,33845,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33845,0,4206,1,0,0,28388544,0
17900.7,Running,0,1879051304,33860,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33860,0,4212,1,0,0,28388544,0
18000.5,Running,0,1879051304,33876,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33876,0,4218,1,0,0,28388544,0
18100.7,Running,0,1879051304,33891,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33891,0,4224,1,0,0,28388544,0
18200.3,Running,0,1879051304,33906,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33906,0,4230,1,0,0,28388544,0
18300.7,Running,0,1879051304,33921,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33921,0,4236,1,0,0,28388544,0
18400.7,Running,0,1879051304,33937,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33937,0,4242,1,0,0,28388544,0
18500.6,Running,0,1879051304,33952,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33952,0,4248,1,0,0,28388544,0
18600.4,Running,0,1879051304,33967,0,0,0,38,18,37,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33967,0,4254,1,0,0,28388544,0
18700.7,Running,0,1879051304,33982,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33982,0,4260,1,0,0,28388544,0
18800.7,Running,0,1879051304,33997,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,33997,0,4266,1,0,0,28388544,0
18900.7,Running,0,1879051304,34012,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34012,0,4272,1,0,0,28388544,0
19000.7,Running,0,1879051304,34027,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34027,0,4278,1,0,0,28388544,0
19100.4,Running,0,1879051304,34042,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34042,0,4284,1,0,0,28388544,0
19200.6,Running,0,1879051304,34057,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34057,0,4290,1,0,0,28388544,0
19300.6,Running,0,1879051304,34073,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34073,0,4296,1,0,0,28388544,0
19400.5,Running,0,1879051304,34088,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34088,0,4302,1,0,0,28388544,0
19500.3,Running,0,1879051304,34103,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34103,0,4308,1,0,0,28388544,0
19600.3,Running,0,1879051304,34118,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34118,0,4314,1,0,0,28388544,0
19700.4,Running,0,1879051304,34133,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34133,0,4320,1,0,0,28388544,0
19800.4,Running,0,1879051304,34149,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34149,0,4326,1,0,0,28388544,0
19900.4,Running,0,1879051304,34164,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34164,0,4332,1,0,0,28388544,0
20000.5,Running,0,1879051304,34179,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34179,0,4338,1,0,0,28388544,0
20100.6,Running,0,1879051304,34194,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34194,0,4344,1,0,0,28388544,0
20200.4,Running,0,1879051304,34209,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34209,0,4350,1,0,0,28388544,0
20300.5,Running,0,1879051304,34224,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34224,0,4356,1,0,0,28388544,0
20400.4,Running,0,1879051304,34239,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34239,0,4362,1,0,0,28388544,0
20500.8,Running,0,1879051304,34254,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34254,0,4368,1,0,0,28388544,0
20600.4,Running,0,1879051304,34269,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34269,0,4374,1,0,0,28388544,0
20700.7,Running,0,1879051304,34284,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34284,0,4380,1,0,0,28388544,0
20800.6,Running,0,1879051304,34299,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34299,0,4386,1,0,0,28388544,0
20901.0,Running,0,1879051304,34314,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34314,0,4392,1,0,0,28388544,0
21000.6,Running,0,1879051304,34329,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34329,0,4398,1,0,0,28388544,0
21100.8,Running,0,1879051304,34346,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34346,0,4404,1,0,0,28388544,0
21200.4,Running,0,1879051304,34360,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34360,0,4410,1,0,0,28388544,0
21300.5,Running,0,1879051304,34375,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34375,0,4416,1,0,0,28388544,0
21400.6,Running,0,1879051304,34390,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34390,0,4422,1,0,0,28388544,0
21500.5,Running,0,1879051304,34404,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34404,0,4428,1,0,0,28388544,0
21600.5,Running,0,1879051304,34419,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34419,0,4434,1,0,0,28388544,0
21700.4,Running,0,1879051304,34434,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34434,0,4440,1,0,0,28388544,0
21800.7,Running,0,1879051304,34449,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34449,0,4446,1,0,0,28388544,0
21900.6,Running,0,1879051304,34463,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34463,0,4452,1,0,0,28388544,0
22000.4,Running,0,1879051304,34478,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34478,0,4458,1,0,0,28388544,0
22100.4,Running,0,1879051304,34493,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34493,0,4464,1,0,0,28388544,0
22200.9,Running,0,1879051304,34507,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34507,0,4470,1,0,0,28388544,0
22300.7,Running,0,1879051304,34522,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34522,0,4476,1,0,0,28388544,0
22400.7,Running,0,1879051304,34538,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34538,0,4482,1,0,0,28388544,0
22500.8,Running,0,1879051304,34553,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34553,0,4488,1,0,0,28388544,0
22600.8,Running,0,1879051304,34568,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34568,0,4494,1,0,0,28388544,0
22700.4,Running,0,1879051304,34582,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34582,0,4500,1,0,0,28388544,0
22800.5,Running,0,1879051304,34597,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34597,0,4506,1,0,0,28388544,0
22901.0,Running,0,1879051304,34612,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34612,0,4512,1,0,0,28388544,0
23000.8,Running,0,1879051304,34625,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34625,0,4518,1,0,0,28388544,0
23100.5,Running,0,1879051304,34634,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34634,0,4524,1,0,0,28388544,0
23200.5,Running,0,1879051304,34643,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34642,1,4530,1,0,0,28388544,0
23300.6,Running,0,1879051304,34652,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34652,0,4536,1,0,0,28388544,0
23400.9,Running,0,1879051304,34662,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34662,0,4542,1,0,0,28388544,0
23500.8,Running,0,1879051304,34671,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34671,0,4548,1,0,0,28388544,0
23600.6,Running,0,1879051304,34679,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,34678,1,4554,1,0,0,28388544,0
23700.9,Running,0,1879051304,34691,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34691,0,4560,1,0,0,28388544,0
23800.6,Running,0,1879051304,34705,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34705,0,4566,1,0,0,28388544,0
23900.8,Running,0,1879051304,34720,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34720,0,4572,1,0,0,28388544,0
24000.8,Running,0,1879051304,34735,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34735,0,4578,1,0,0,28388544,0
24100.9,Running,0,1879051304,34750,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34750,0,4584,1,0,0,28388544,0
24200.7,Running,0,1879051304,34765,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34765,0,4590,1,0,0,28388544,0
24300.8,Running,0,1879051304,34775,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,34774,1,4596,1,0,0,28388544,0
24401.0,Running,0,1879051304,34784,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,34783,1,4602,1,0,0,28388544,0
24500.5,Running,0,1879051304,34793,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34792,1,4608,1,0,0,28388544,0
24600.6,Running,0,1879051304,34802,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,34801,1,4614,1,0,0,28388544,0
24700.8,Running,0,1879051304,34811,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34810,1,4620,1,0,0,28388544,0
24800.8,Running,0,1879051304,34821,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34820,1,4626,1,0,0,28388544,0
24900.4,Running,0,1879051304,34829,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34829,0,4631,1,0,0,28388544,0
25000.7,Running,0,1879051304,34838,0,0,0,38,16,36,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34838,0,4637,1,0,0,28388544,0
25100.6,Running,0,1879051304,34847,0,0,0,38,16,36,1,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34847,0,4643,1,0,0,28388544,0
25200.8,Running,0,1879051304,34857,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34857,0,4649,1,0,0,28388544,0
25300.8,Running,0,1879051304,34866,0,0,0,38,16,36,1,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34866,0,4655,1,0,0,28388544,0
25400.7,Running,0,1879051304,34875,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34875,0,4661,1,0,0,28388544,0
25500.4,Running,0,1879051304,34884,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34884,0,4667,1,0,0,28388544,0
25600.6,Running,0,1879051304,34893,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34893,0,4673,1,0,0,28388544,0
25700.6,Running,0,1879051304,34903,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34903,0,4679,1,0,0,28388544,0
25800.5,Running,0,1879051304,34912,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34912,0,4685,1,0,0,28388544,0
25900.4,Running,0,1879051304,34921,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34921,0,4691,1,0,0,28388544,0
26000.5,Running,0,1879051304,34934,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34934,0,4697,1,0,0,28388544,0
26100.4,Running,0,1879051304,34949,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34949,0,4703,1,0,0,28388544,0
26200.7,Running,0,1879051304,34964,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34964,0,4709,1,0,0,28388544,0
26300.6,Running,0,1879051304,34979,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34979,0,4715,1,0,0,28388544,0
26400.6,Running,0,1879051304,34992,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,34992,0,4721,1,0,0,28388544,0
26500.4,Running,0,1879051304,35008,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35008,0,4727,1,0,0,28388544,0
26600.7,Running,0,1879051304,35023,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35023,0,4733,1,0,0,28388544,0
26700.3,Running,0,1879051304,35037,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35037,0,4739,1,0,0,28388544,0
26800.4,Running,0,1879051304,35052,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35052,0,4745,1,0,0,28388544,0
26900.8,Running,0,1879051304,35067,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35067,0,4751,1,0,0,28388544,0
27000.8,Running,0,1879051304,35081,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35081,0,4757,1,0,0,28388544,0
27100.8,Running,0,1879051304,35096,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35096,0,4763,1,0,0,28388544,0
27200.7,Running,0,1879051304,35111,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35111,0,4769,1,0,0,28388544,0
27300.6,Running,0,1879051304,35126,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35126,0,4775,1,0,0,28388544,0
27400.6,Running,0,1879051304,35141,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35141,0,4781,1,0,0,28388544,0
27500.8,Running,0,1879051304,35155,0,1,0,38,25,38,0,1,1396648,4970448,0,1,0,1,28388544,0,0,0,0,0,0,0,16384,1,4,4,0,35154,1,4787,1,0,0,28388544,0
27600.7,Running,0,1879051304,35168,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35168,0,4793,1,0,0,28388544,0
27700.6,Running,0,1879051304,35184,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35184,0,4799,1,0,0,28388544,0
27800.4,Running,0,1879051304,35201,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35201,0,4805,1,0,0,28388544,0
27900.6,Running,0,1879051304,35216,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35216,0,4811,1,0,0,28388544,0
28000.4,Running,0,1879051304,35231,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35231,0,4817,1,0,0,28388544,0
28100.5,Running,0,1879051304,35246,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35246,0,4823,1,0,0,28388544,0
28200.8,Running,0,1879051304,35261,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35261,0,4829,1,0,0,28388544,0
28300.7,Running,0,1879051304,35276,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35276,0,4835,1,0,0,28388544,0
28400.8,Running,0,1879051304,35292,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35292,0,4841,1,0,0,28388544,0
28500.6,Running,0,1879051304,35307,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35307,0,4847,1,0,0,28388544,0
28600.6,Running,0,1879051304,35322,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35322,0,4853,1,0,0,28388544,0
28700.6,Running,0,1879051304,35336,0,0,0,38,25,38,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,35336,0,4859,1,0,0,28388544,0
