t_ms,status,w6tick,wbusy,wdisp,wexit,wtid,savepri,savetid,crinest,svmnest,d5fn,d5arg,g688,g674,tshook,tsflag,sl0,sl1,sl2,sl3,sl4,sl5,sl6,sl7,h40,h44,h48,h4c,h92,d6n,d6in,d5n,boost,g36,done,cur,gamemode
33200.4,Running,768,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,768,0,107,1,0,0,28388544,0
33300.6,Running,783,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,783,0,113,1,0,0,28388544,0
33400.8,Running,798,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,798,0,119,1,0,0,28388544,0
33500.5,Running,813,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,813,0,125,1,0,0,28388544,0
33600.4,Running,828,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,828,0,131,1,0,0,28388544,0
33700.8,Running,844,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,844,0,137,1,0,0,28388544,0
33800.7,Running,859,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,859,0,143,1,0,0,28388544,0
33900.7,Running,874,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,874,0,149,1,0,0,28388544,0
34001.1,Running,889,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,889,0,155,1,0,0,28388544,0
34100.7,Running,905,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,905,0,161,1,0,0,28388544,0
34200.5,Running,920,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,920,0,167,1,0,0,28388544,0
34300.6,Running,935,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,935,0,173,1,0,0,28388544,0
34400.6,Running,950,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,950,0,179,1,0,0,28388544,0
34500.4,Running,965,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,965,0,185,1,0,0,28388544,0
34600.3,Running,981,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,981,0,191,1,0,0,28388544,0
34701.0,Running,997,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,997,0,197,1,0,0,28388544,0
34800.4,Running,1012,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1012,0,203,1,0,0,28388544,0
34900.4,Running,1027,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1027,0,209,1,0,0,28388544,0
35000.5,Running,1043,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1043,0,215,1,0,0,28388544,0
35100.6,Running,1058,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1058,0,221,1,0,0,28388544,0
35200.7,Running,1073,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1073,0,227,1,0,0,28388544,0
35300.7,Running,1088,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1088,0,233,1,0,0,28388544,0
35400.6,Running,1103,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1103,0,239,1,0,0,28388544,0
35500.3,Running,1118,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1118,0,245,1,0,0,28388544,0
35600.3,Running,1133,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1133,0,251,1,0,0,28388544,0
35700.6,Running,1148,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1148,0,257,1,0,0,28388544,0
35800.5,Running,1163,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1163,0,263,1,0,0,28388544,0
35900.5,Running,1178,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1178,0,269,1,0,0,28388544,0
36000.6,Running,1193,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1193,0,275,1,0,0,28388544,0
36100.6,Running,1209,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1209,0,281,1,0,0,28388544,0
36200.5,Running,1224,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1224,0,287,1,0,0,28388544,0
36300.4,Running,1239,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1239,0,293,1,0,0,28388544,0
36400.3,Running,1255,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1255,0,299,1,0,0,28388544,0
36500.4,Running,1266,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1266,0,305,1,0,0,28388544,0
36600.7,Running,1272,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1272,0,311,1,0,0,28388544,0
36700.7,Running,1278,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1278,0,317,1,0,0,28388544,0
36800.9,Running,1284,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1284,0,323,1,0,0,28388544,0
36900.4,Running,1290,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1290,0,329,1,0,0,28388544,0
37000.5,Running,1296,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1296,0,335,1,0,0,28388544,0
37100.4,Running,1302,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1302,0,341,1,0,0,28388544,0
37200.6,Running,1308,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,0,4,4,0,1308,0,347,1,0,0,28388544,0
37300.4,Running,1314,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,6,6,0,1314,0,353,1,0,0,28388544,0
37400.6,Running,1320,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,6,6,0,1320,0,359,1,0,0,28388544,0
37500.4,Running,1326,0,0,0,10,25,10,0,1,1396648,4970448,0,1,0,0,28388544,0,0,0,0,0,0,0,16384,1,6,6,0,1326,0,365,1,0,0,28388544,0
37600.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
37700.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
37800.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
37900.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38000.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38100.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38200.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38300.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38400.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38501.2,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38600.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38701.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38800.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
38900.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39000.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39101.2,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39200.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39300.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39400.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39500.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39600.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39700.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39800.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
39900.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40000.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40100.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40201.1,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40300.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40400.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40500.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40601.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40700.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40800.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
40900.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41000.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41100.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41200.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41300.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41400.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41500.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41600.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41700.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41800.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
41900.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42000.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42100.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42200.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42300.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42401.2,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42500.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42600.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42700.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42800.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
42900.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43000.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43100.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43200.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43300.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43400.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43500.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43600.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43700.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43800.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
43900.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44000.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44100.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44200.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44300.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44400.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44501.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44600.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44701.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44800.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
44900.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45000.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45100.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45200.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45300.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45400.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45500.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45600.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45701.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45800.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
45900.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46000.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46101.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46200.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46300.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46400.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46500.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46600.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46700.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46800.3,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
46900.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47000.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47100.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47200.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47300.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47400.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47500.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47601.0,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47700.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47800.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
47900.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48000.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48100.8,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48200.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48300.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48400.7,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48501.1,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48600.5,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48700.9,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48800.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
48900.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
49000.4,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
49100.6,Running,1330,0,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16384,1,0,0,0,1330,0,0,1,0,0,28388544,0
