name,start,end,size
obj_ctor_init___,0x003b9450,0x003b94d0,0x80
mem_fill_z_286,0x003b94d0,0x003b99d0,0x500
wrap_obj_register___,0x003b99d0,0x003b9a24,0x54
obj_ctor_init___,0x003b9a30,0x003b9aa0,0x70
mem_fill_z_55_clone_24,0x003b9aa0,0x003b9cbc,0x21c
wrap_thunk_FUN_003d1c40_c,0x003b9cc0,0x003b9d04,0x44
get_data_ptr_z_314,0x003b9d10,0x003b9d1c,0xc
wrap_obj_register___,0x003b9d20,0x003b9d74,0x54
obj_ctor_init___,0x003b9d80,0x003b9e00,0x80
str_copy_n_e_clone_118,0x003b9e00,0x003ba11c,0x31c
wrap_obj_register___,0x003ba120,0x003ba174,0x54
obj_ctor_init___,0x003ba180,0x003ba1f0,0x70
mem_compare_n_0_clone_53,0x003ba1f0,0x003ba474,0x284
get_data_ptr_z_315,0x003ba480,0x003ba48c,0xc
wrap_obj_register___,0x003ba490,0x003ba4e4,0x54
obj_ctor_init___,0x003ba4f0,0x003ba560,0x70
obj_set_field_pair___,0x003ba560,0x003ba5a0,0x40
mem_fill_z_81_clone_11,0x003ba5a0,0x003ba708,0x168
noop_z_436,0x003ba710,0x003ba718,0x8
wrap_obj_register___,0x003ba720,0x003ba774,0x54
obj_ctor_init___,0x003ba780,0x003ba800,0x80
obj_interp_blend_pos_clone_02,0x003ba800,0x003bad40,0x540
wrap_obj_register___,0x003bad40,0x003bad94,0x54
obj_ctor_init___,0x003bada0,0x003bae10,0x70
mem_compare_n_0_clone_54,0x003bae10,0x003bb074,0x264
get_data_ptr_z_316,0x003bb080,0x003bb08c,0xc
wrap_obj_register___,0x003bb090,0x003bb0e4,0x54
obj_ctor_init___,0x003bb0f0,0x003bb160,0x70
sub_3BB160,0x003bb160,0x003bb1e0,0x80
euler_to_quat_0_clone_09,0x003bb1e0,0x003bb648,0x468
noop_z_437,0x003bb650,0x003bb658,0x8
wrap_obj_register___,0x003bb660,0x003bb6b4,0x54
obj_ctor_init___,0x003bb6c0,0x003bb740,0x80
obj_interp_blend_pos_clone_03,0x003bb740,0x003bbb6c,0x42c
wrap_obj_register___,0x003bbb70,0x003bbbc4,0x54
obj_ctor_init___,0x003bbbd0,0x003bbc40,0x70
obj_quat_changed_check_clone_05,0x003bbc40,0x003bbd50,0x110
mem_fill_z_287,0x003bbd50,0x003bbe2c,0xdc
get_data_ptr_z_317,0x003bbe30,0x003bbe3c,0xc
wrap_obj_register___,0x003bbe40,0x003bbe94,0x54
obj_ctor_init___,0x003bbea0,0x003bbf10,0x70
sub_3BBF10,0x003bbf10,0x003bbf94,0x84
wrap_obj_register___,0x003bbfa0,0x003bbff4,0x54
obj_ctor_init___,0x003bc000,0x003bc080,0x80
sub_3BC080,0x003bc080,0x003bc1c4,0x144
wrap_obj_register___,0x003bc1d0,0x003bc224,0x54
obj_ctor_init___,0x003bc230,0x003bc2a0,0x70
entity_tree_insert_and_init_clone_02,0x003bc2a0,0x003bc394,0xf4
get_data_ptr_z_318,0x003bc3a0,0x003bc3ac,0xc
wrap_obj_register___,0x003bc3b0,0x003bc404,0x54
obj_ctor_init___,0x003bc410,0x003bc490,0x80
wrap_obj_set_state_by_index,0x003bc490,0x003bc4d4,0x44
wrap_obj_register___,0x003bc4e0,0x003bc534,0x54
obj_ctor_init___,0x003bc540,0x003bc5c0,0x80
mem_fill_z_173_clone_01,0x003bc5c0,0x003bc6e0,0x120
wrap_obj_register___,0x003bc6e0,0x003bc734,0x54
obj_ctor_init___,0x003bc740,0x003bc7b0,0x70
noop_wrapper_z_621,0x003bc7b0,0x003bc7b8,0x8
state_byte_transition_z_0,0x003bc7c0,0x003bcbfc,0x43c
sub_3BCC00,0x003bcc00,0x003bcc70,0x70
get_data_ptr_z_319,0x003bcc70,0x003bcc7c,0xc
wrap_obj_register___,0x003bcc80,0x003bccd4,0x54
obj_ctor_init___,0x003bcce0,0x003bcd60,0x80
mem_fill_z_288,0x003bcd60,0x003bd410,0x6b0
wrap_obj_register___,0x003bd410,0x003bd464,0x54
obj_ctor_init___,0x003bd470,0x003bd4e0,0x70
noop_wrapper_z_622,0x003bd4e0,0x003bd4e8,0x8
sub_3BD4F0,0x003bd4f0,0x003bd638,0x148
get_data_ptr_z_320,0x003bd640,0x003bd64c,0xc
wrap_obj_register___,0x003bd650,0x003bd6a4,0x54
obj_ctor_init___,0x003bd6b0,0x003bd730,0x80
effect_spawn_colored_clone_03,0x003bd730,0x003bd9a8,0x278
sub_3BD9B0,0x003bd9b0,0x003bda6c,0xbc
mem_fill_z_37_clone_08,0x003bda70,0x003bdc08,0x198
mem_fill_z_289,0x003bdc10,0x003bdfd8,0x3c8
obj_sub_ca60_clone_23,0x003bdfe0,0x003be0b4,0xd4
wrap_obj_register___,0x003be0c0,0x003be114,0x54
obj_ctor_init___,0x003be120,0x003be190,0x70
sub_3BE190,0x003be190,0x003be250,0xc0
wrap_thunk_FUN_003d1c40_d,0x003be250,0x003be290,0x40
noop_wrapper_z_623,0x003be290,0x003be2a4,0x14
mem_fill_z_40_clone_09,0x003be2b0,0x003be384,0xd4
mem_compare_n_0_clone_55,0x003be390,0x003be49c,0x10c
sub_3BE4A0,0x003be4a0,0x003be55c,0xbc
get_data_ptr_z_321,0x003be560,0x003be56c,0xc
wrap_obj_register___,0x003be570,0x003be5c4,0x54
obj_ctor_init___,0x003be5d0,0x003be650,0x80
state_sub_e560_clone_01,0x003be650,0x003be71c,0xcc
mem_fill_z_290,0x003be720,0x003be8d0,0x1b0
wrap_obj_register___,0x003be8d0,0x003be924,0x54
obj_ctor_init___,0x003be930,0x003be9a0,0x70
sub_3BE9A0,0x003be9a0,0x003beaa4,0x104
sub_3BEAB0,0x003beab0,0x003beb1c,0x6c
get_data_ptr_z_322,0x003beb20,0x003beb2c,0xc
wrap_obj_register___,0x003beb30,0x003beb84,0x54
obj_ctor_init___,0x003beb90,0x003bec00,0x70
mem_fill_z_291,0x003bec00,0x003bed00,0x100
str_copy_n_e_clone_119,0x003bed00,0x003bf0ac,0x3ac
wrap_obj_register___,0x003bf0b0,0x003bf104,0x54
obj_ctor_init___,0x003bf110,0x003bf190,0x80
wrap_obj_tick_movement,0x003bf190,0x003bf1b0,0x20
wrap_obj_register___,0x003bf1b0,0x003bf204,0x54
obj_ctor_init___,0x003bf210,0x003bf280,0x70
mem_fill_z_292,0x003bf280,0x003bf380,0x100
flags_clear_mask_d,0x003bf380,0x003bf3a8,0x28
get_data_ptr_z_323,0x003bf3b0,0x003bf3bc,0xc
wrap_obj_register___,0x003bf3c0,0x003bf414,0x54
obj_ctor_init___,0x003bf420,0x003bf4a0,0x80
mem_fill_z_334_0,0x003bf4a0,0x003bf65c,0x1bc
wrap_obj_register___,0x003bf660,0x003bf6b4,0x54
obj_ctor_init___,0x003bf6c0,0x003bf740,0x80
mem_sub_8420_clone_01,0x003bf740,0x003bf818,0xd8
wrap_obj_register___,0x003bf820,0x003bf874,0x54
obj_ctor_init___,0x003bf880,0x003bf8f0,0x70
mem_fill_z_293,0x003bfa60,0x003bfc40,0x1e0
get_data_ptr_z_324,0x003bfc40,0x003bfc4c,0xc
wrap_obj_register___,0x003bfc50,0x003bfca4,0x54
obj_ctor_init___,0x003bfcb0,0x003bfd30,0x80
mem_fill_z_161_0,0x003bfd30,0x003bff78,0x248
sub_3BFF80,0x003bff80,0x003c0088,0x108
wrap_obj_register___,0x003c0090,0x003c00e4,0x54
obj_ctor_init___,0x003c00f0,0x003c0170,0x80
noop_wrapper_z_624,0x003c0170,0x003c0178,0x8
vtable_dispatch_o_0_clone_109,0x003c0180,0x003c0190,0x10
sub_3C0190,0x003c0190,0x003c0204,0x74
obj_set_fields_z_243,0x003c0210,0x003c025c,0x4c
mem_fill_z_294,0x003c0260,0x003c043c,0x1dc
get_data_ptr_z_325,0x003c0440,0x003c044c,0xc
wrap_obj_register___,0x003c0450,0x003c04a4,0x54
obj_ctor_init___,0x003c04b0,0x003c0520,0x70
noop_wrapper_z_625,0x003c0520,0x003c0528,0x8
mem_fill_z_55_clone_25,0x003c0530,0x003c0954,0x424
get_data_ptr_z_326,0x003c0960,0x003c096c,0xc
wrap_obj_register___,0x003c0970,0x003c09c4,0x54
obj_ctor_init___,0x003c09d0,0x003c0a50,0x80
sub_3C0A50,0x003c0a50,0x003c0f80,0x530
wrap_obj_register___,0x003c0f80,0x003c0fd4,0x54
obj_ctor_init___,0x003c0fe0,0x003c1050,0x70
CApp_CharaVS_Update_clone_08,0x003c1050,0x003c1214,0x1c4
j_j_obj_detach_and_free_resources_2,0x003c1220,0x003c1228,0x8
sub_3C1230,0x003c1230,0x003c13a0,0x170
get_data_ptr_z_327,0x003c13a0,0x003c13ac,0xc
wrap_obj_register___,0x003c13b0,0x003c1404,0x54
obj_ctor_init___,0x003c1410,0x003c1490,0x80
obj_set_fields___,0x003c1490,0x003c14ec,0x5c
wrap_obj_register___,0x003c14f0,0x003c1544,0x54
obj_ctor_init___,0x003c1550,0x003c15c0,0x70
sub_3C15C0,0x003c15c0,0x003c165c,0x9c
wrap_thunk_FUN_003d1c40_e,0x003c1660,0x003c16a4,0x44
get_data_ptr_z_328,0x003c16b0,0x003c16bc,0xc
wrap_obj_register___,0x003c16c0,0x003c1714,0x54
obj_ctor_init___,0x003c1720,0x003c17a0,0x80
mem_fill_z_295,0x003c17a0,0x003c1b20,0x380
wrap_obj_register___,0x003c1b20,0x003c1b74,0x54
obj_ctor_init___,0x003c1b80,0x003c1bf0,0x70
obj_ctor_init_n_clone_39,0x003c1bf0,0x003c1c8c,0x9c
get_data_ptr_z_329,0x003c1c90,0x003c1c9c,0xc
wrap_obj_register___,0x003c1ca0,0x003c1cf4,0x54
obj_ctor_init___,0x003c1d00,0x003c1d80,0x80
obj_interp_blend_pos_clone_04,0x003c1d80,0x003c1e78,0xf8
wrap_obj_register___,0x003c1e80,0x003c1ed4,0x54
obj_ctor_init___,0x003c1ee0,0x003c1f50,0x70
mem_fill_z_296,0x003c1f50,0x003c20bc,0x16c
wrap_thunk_FUN_003d1c40_f,0x003c20c0,0x003c2104,0x44
mem_fill_z_297,0x003c2110,0x003c219c,0x8c
get_data_ptr_z_330,0x003c21a0,0x003c21ac,0xc
wrap_obj_register___,0x003c21b0,0x003c2204,0x54
obj_ctor_init___,0x003c2210,0x003c2290,0x80
GS_DispatchPending_clone_07,0x003c2290,0x003c2374,0xe4
wrap_obj_register___,0x003c2380,0x003c23d4,0x54
obj_ctor_init___,0x003c23e0,0x003c2450,0x70
obj_set_fields___,0x003c2450,0x003c24a0,0x50
get_data_ptr_z_331,0x003c24a0,0x003c24ac,0xc
wrap_obj_register___,0x003c24b0,0x003c2504,0x54
obj_ctor_init___,0x003c2510,0x003c2590,0x80
mem_fill_z_298,0x003c2590,0x003c27d0,0x240
wrap_obj_register___,0x003c27d0,0x003c2824,0x54
obj_ctor_init___,0x003c2830,0x003c28a0,0x70
mem_fill_z_352,0x003c28a0,0x003c2cf8,0x458
wrap_thunk_FUN_003d1c40_g,0x003c2d00,0x003c2d38,0x38
get_data_ptr_z_332,0x003c2d40,0x003c2d4c,0xc
wrap_obj_register___,0x003c2d50,0x003c2da4,0x54
obj_ctor_init___,0x003c2db0,0x003c2e20,0x70
obj_set_fields___,0x003c2e20,0x003c2e7c,0x5c
mem_fill_z_221_clone_15,0x003c2e80,0x003c2fe0,0x160
noop_z_438,0x003c2fe0,0x003c2fe8,0x8
wrap_obj_register___,0x003c2ff0,0x003c3044,0x54
obj_ctor_init___,0x003c3050,0x003c30d0,0x80
str_copy_n_e_clone_120,0x003c30d0,0x003c4094,0xfc4
wrap_obj_register___,0x003c40a0,0x003c40f4,0x54
obj_ctor_init___,0x003c4100,0x003c4170,0x70
mem_fill_z_299,0x003c4170,0x003c4354,0x1e4
j_j_obj_detach_and_free_resources_2_0,0x003c4360,0x003c4368,0x8
get_data_ptr_z_333,0x003c4370,0x003c437c,0xc
wrap_obj_register___,0x003c4380,0x003c43d4,0x54
obj_ctor_init___,0x003c43e0,0x003c4450,0x70
sub_3C4450,0x003c4450,0x003c44d4,0x84
wrap_obj_register___,0x003c44e0,0x003c4534,0x54
obj_ctor_init___,0x003c4540,0x003c45c0,0x80
mem_fill_z_300,0x003c45c0,0x003c4e10,0x850
wrap_obj_register___,0x003c4e10,0x003c4e64,0x54
obj_ctor_init___,0x003c4e70,0x003c4ee0,0x70
mem_fill_z_301,0x003c4ee0,0x003c4f88,0xa8
vec4f_write_to_offset40_clone_05,0x003c4f90,0x003c4fb4,0x24
get_data_ptr_z_334,0x003c4fc0,0x003c4fcc,0xc
wrap_obj_register___,0x003c4fd0,0x003c5024,0x54
obj_ctor_init___,0x003c5030,0x003c50b0,0x80
mem_compare_n_0_clone_56,0x003c50b0,0x003c5334,0x284
wrap_obj_register___,0x003c5340,0x003c5394,0x54
obj_ctor_init___,0x003c53a0,0x003c5420,0x80
obj_set_fields___,0x003c5420,0x003c5484,0x64
wrap_obj_register___,0x003c5490,0x003c54e4,0x54
obj_ctor_init___,0x003c54f0,0x003c5560,0x70
noop_wrapper_z_626,0x003c5560,0x003c5568,0x8
str_copy_n_e_clone_121,0x003c5570,0x003c5980,0x410
sub_3C5980,0x003c5980,0x003c5a2c,0xac
vtable_dispatch_o_0_clone_110,0x003c5a30,0x003c5a48,0x18
obj_submit_to_render_queue_clone_02,0x003c5a50,0x003c5b04,0xb4
obj_shift_quat_buf_o,0x003c5b10,0x003c5c54,0x144
mem_compare_n_0_clone_57,0x003c5c60,0x003c5d4c,0xec
get_data_ptr_z_335,0x003c5d50,0x003c5d5c,0xc
wrap_obj_register___,0x003c5d60,0x003c5db4,0x54
obj_ctor_init___,0x003c5dc0,0x003c5e30,0x70
sub_3C5E30,0x003c5e30,0x003c5f48,0x118
obj_interp_blend_pos_clone_05,0x003c5f50,0x003c6b20,0xbd0
wrap_obj_register___,0x003c6b20,0x003c6b74,0x54
obj_ctor_init___,0x003c6b80,0x003c6c00,0x80
str_copy_n_e_clone_122,0x003c6c00,0x003c78d0,0xcd0
wrap_obj_register___,0x003c78d0,0x003c7924,0x54
obj_ctor_init___,0x003c7930,0x003c79a0,0x70
noop_wrapper_z_627,0x003c79a0,0x003c79a8,0x8
slerp_quat_c_clone_12,0x003c79b0,0x003c7b54,0x1a4
sub_3C7B60,0x003c7b60,0x003c7c30,0xd0
obj_shift_quat_buf_p,0x003c7c30,0x003c7cbc,0x8c
noop_wrapper_z_628,0x003c7cc0,0x003c7cd4,0x14
obj_submit_to_render_queue_clone_03,0x003c7ce0,0x003c7d94,0xb4
get_data_ptr_z_336,0x003c7da0,0x003c7dac,0xc
wrap_obj_register___,0x003c7db0,0x003c7e04,0x54
obj_ctor_init___,0x003c7e10,0x003c7e80,0x70
sub_3C7E80,0x003c7e80,0x003c7f10,0x90
obj_interp_blend_pos_clone_06,0x003c7f10,0x003c8534,0x624
wrap_obj_register___,0x003c8540,0x003c8594,0x54
obj_ctor_init___,0x003c85a0,0x003c8620,0x80
str_copy_n_e_clone_123,0x003c8620,0x003c8cbc,0x69c
wrap_obj_register___,0x003c8cc0,0x003c8d14,0x54
obj_ctor_init___,0x003c8d20,0x003c8d90,0x70
mem_fill_z_302,0x003c8d90,0x003c8ff0,0x260
wrap_thunk_FUN_003d1c40_h,0x003c8ff0,0x003c9034,0x44
sub_3C9040,0x003c9040,0x003c9070,0x30
get_data_ptr_z_337,0x003c9070,0x003c907c,0xc
wrap_obj_register___,0x003c9080,0x003c90d4,0x54
obj_ctor_init___,0x003c90e0,0x003c9160,0x80
sub_3C9160,0x003c9160,0x003c91d4,0x74
sub_3C91E0,0x003c91e0,0x003c9334,0x154
wrap_obj_register___,0x003c9340,0x003c9394,0x54
obj_ctor_init___,0x003c93a0,0x003c9410,0x70
obj_init_state_machine_clone_03,0x003c9410,0x003c9730,0x320
get_data_ptr_z_338,0x003c9730,0x003c973c,0xc
wrap_obj_register___,0x003c9740,0x003c9794,0x54
obj_ctor_init___,0x003c97a0,0x003c9820,0x80
obj_interp_blend_pos_clone_07,0x003c9820,0x003c9960,0x140
wrap_obj_register___,0x003c9960,0x003c99b4,0x54
obj_ctor_init___,0x003c99c0,0x003c9a30,0x70
sub_3C9A30,0x003c9a30,0x003c9b64,0x134
j_j_obj_detach_and_free_resources_2_1,0x003c9b70,0x003c9b78,0x8
noop_z_439,0x003c9b80,0x003c9b88,0x8
get_data_ptr_z_339,0x003c9b90,0x003c9b9c,0xc
wrap_obj_register___,0x003c9ba0,0x003c9bf4,0x54
obj_ctor_init___,0x003c9c00,0x003c9c80,0x80
wrap_obj_set_fields_q_c,0x003c9c80,0x003c9cc0,0x40
mem_fill_z_303,0x003c9cc0,0x003c9eac,0x1ec
wrap_obj_register___,0x003c9eb0,0x003c9f04,0x54
obj_ctor_init___,0x003c9f10,0x003c9f80,0x70
sub_3C9F80,0x003c9f80,0x003ca0e4,0x164
wrap_thunk_FUN_003d1c40_i,0x003ca0f0,0x003ca130,0x40
get_field_val_z_78,0x003ca130,0x003ca144,0x14
sub_3CA150,0x003ca150,0x003ca218,0xc8
obj_set_fields_z_244,0x003ca220,0x003ca2a0,0x80
obj_shift_quat_buf_q,0x003ca2a0,0x003ca3b8,0x118
get_data_ptr_z_340,0x003ca3c0,0x003ca3cc,0xc
wrap_obj_register___,0x003ca3d0,0x003ca424,0x54
obj_ctor_init___,0x003ca430,0x003ca4b0,0x80
obj_set_fields___,0x003ca4b0,0x003ca508,0x58
wrap_obj_register___,0x003ca510,0x003ca564,0x54
obj_ctor_init___,0x003ca570,0x003ca5f0,0x80
mem_fill_z_304,0x003ca5f0,0x003ca9c4,0x3d4
wrap_obj_register___,0x003ca9d0,0x003caa24,0x54
obj_ctor_init___,0x003caa30,0x003caaa0,0x70
sub_3CAAA0,0x003caaa0,0x003cab7c,0xdc
get_data_ptr_z_341,0x003cab80,0x003cab8c,0xc
wrap_obj_register___,0x003cab90,0x003cabe4,0x54
obj_ctor_init___,0x003cabf0,0x003cac60,0x70
sub_3CAC60,0x003cac60,0x003cace4,0x84
wrap_obj_register___,0x003cacf0,0x003cad44,0x54
obj_ctor_init___,0x003cad50,0x003cadd0,0x80
sub_3CADD0,0x003cadd0,0x003cb020,0x250
wrap_obj_register___,0x003cb020,0x003cb074,0x54
obj_ctor_init___,0x003cb080,0x003cb100,0x80
obj_set_fields___,0x003cb100,0x003cb164,0x64
wrap_obj_register___,0x003cb170,0x003cb1c4,0x54
obj_ctor_init___,0x003cb1d0,0x003cb240,0x70
noop_wrapper_z_629,0x003cb240,0x003cb248,0x8
state_byte_transition_clone_18,0x003cb250,0x003cb684,0x434
obj_submit_to_render_queue_clone_04,0x003cb690,0x003cb788,0xf8
get_data_ptr_z_342,0x003cb790,0x003cb79c,0xc
wrap_obj_register___,0x003cb7a0,0x003cb7f4,0x54
obj_ctor_init___,0x003cb800,0x003cb880,0x80
sub_3CB880,0x003cb880,0x003cb8ec,0x6c
wrap_obj_register___,0x003cb8f0,0x003cb944,0x54
obj_ctor_init___,0x003cb950,0x003cb9d0,0x80
mem_fill_z_305,0x003cb9d0,0x003cc1a4,0x7d4
wrap_obj_register___,0x003cc1b0,0x003cc204,0x54
obj_ctor_init___,0x003cc210,0x003cc280,0x70
sub_3CC280,0x003cc280,0x003cc398,0x118
j_j_obj_detach_and_free_resources_2_2,0x003cc3a0,0x003cc3a8,0x8
noop_wrapper_z_630,0x003cc3b0,0x003cc3c4,0x14
sub_3CC3D0,0x003cc3d0,0x003cc5b8,0x1e8
sub_3CC5C0,0x003cc5c0,0x003cc69c,0xdc
get_data_ptr_z_343,0x003cc6a0,0x003cc6ac,0xc
wrap_obj_register___,0x003cc6b0,0x003cc704,0x54
obj_ctor_init___,0x003cc710,0x003cc790,0x80
sub_3CC790,0x003cc790,0x003cc884,0xf4
mem_fill_z_306,0x003cc890,0x003ccde4,0x554
wrap_obj_register___,0x003ccdf0,0x003cce44,0x54
obj_ctor_init___,0x003cce50,0x003ccec0,0x70
mem_fill_z_307,0x003ccec0,0x003cd2a4,0x3e4
sub_3CD2B0,0x003cd2b0,0x003cd338,0x88
get_field_val_z_79,0x003cd340,0x003cd354,0x14
mem_fill_z_308,0x003cd360,0x003cd400,0xa0
get_field_val___,0x003cd400,0x003cd408,0x8
mem_fill_z_37_clone_09,0x003cd410,0x003cd4d0,0xc0
sub_3CD4D0,0x003cd4d0,0x003cd59c,0xcc
mem_fill_z_81_clone_12,0x003cd5a0,0x003cd784,0x1e4
obj_shift_quat_buf_r,0x003cd790,0x003cd994,0x204
str_copy_n_e_clone_124,0x003cd9a0,0x003cda98,0xf8
get_data_ptr_z_344,0x003cdaa0,0x003cdaac,0xc
wrap_obj_register___,0x003cdab0,0x003cdb04,0x54
obj_ctor_init___,0x003cdb10,0x003cdb90,0x80
state_byte_transition_t_0,0x003cdb90,0x003cdc5c,0xcc
wrap_obj_register___,0x003cdc60,0x003cdcb4,0x54
obj_ctor_init___,0x003cdcc0,0x003cdd40,0x80
mem_fill_z_309,0x003cdd40,0x003ce200,0x4c0
wrap_obj_register___,0x003ce200,0x003ce254,0x54
obj_ctor_init___,0x003ce260,0x003ce2d0,0x70
hud_text_set_clone_01,0x003ce2d0,0x003ce618,0x348
wrap_thunk_FUN_003d1c40_j,0x003ce620,0x003ce664,0x44
noop_z_440,0x003ce670,0x003ce678,0x8
mem_fill_z_353,0x003ce680,0x003cea34,0x3b4
get_data_ptr_z_345,0x003cea40,0x003cea4c,0xc
wrap_obj_register___,0x003cea50,0x003ceaa4,0x54
obj_ctor_init___,0x003ceab0,0x003ceb30,0x80
mem_fill_z_310,0x003ceb30,0x003cecf4,0x1c4
euler_to_quat_0_clone_10,0x003ced00,0x003cf654,0x954
vtable_sub_fa80_clone_02,0x003cf660,0x003cf86c,0x20c
wrap_obj_register___,0x003cf870,0x003cf8c4,0x54
sub_3CF8D0,0x003cf8d0,0x003cf930,0x60
CAppMain_Ctor_clone_03,0x003cf930,0x003cf980,0x50
get_data_ptr_z_346,0x003cf980,0x003cf98c,0xc
wrap_obj_register___,0x003cf990,0x003cf9e4,0x54
obj_ctor_init___,0x003cf9f0,0x003cfa70,0x80
wrap_obj_set_fields_q_d,0x003cfa70,0x003cfaa8,0x38
sub_3CFAB0,0x003cfab0,0x003cfadc,0x2c
wrap_obj_register___,0x003cfae0,0x003cfb34,0x54
sub_3CFB40,0x003cfb40,0x003cfba0,0x60
obj_shift_quat_buf_s,0x003cfba0,0x003cfe4c,0x2ac
sub_3CFE50,0x003cfe50,0x003cffc8,0x178
return_zero_z_247,0x003cffd0,0x003cffd8,0x8
mem_fill_z_50_0,0x003cffe0,0x003d0088,0xa8
mem_fill_z_51_0,0x003d0090,0x003d0138,0xa8
get_data_ptr_z_347,0x003d0140,0x003d014c,0xc
wrap_obj_register___,0x003d0150,0x003d01a4,0x54
obj_ctor_init___,0x003d01b0,0x003d0220,0x70
noop_z_441,0x003d0220,0x003d0228,0x8
euler_to_quat_z_31,0x003d0230,0x003d0584,0x354
str_copy_n_k_clone_01,0x003d0590,0x003d0760,0x1d0
noop_z_442,0x003d0760,0x003d0768,0x8
pool_entry_pop___,0x003d0790,0x003d07d4,0x44
obj_ctor_init___,0x003d07e0,0x003d0828,0x48
pool_entry_push___,0x003d0830,0x003d08a8,0x78
singleton_lazy_init___,0x003d08b0,0x003d0984,0xd4
sub_3D0990,0x003d0990,0x003d0a80,0xf0
obj_set_state_and_dispatch,0x003d0a80,0x003d0aac,0x2c
obj_set_state_by_index,0x003d0ab0,0x003d0b24,0x74
obj_set_fields___,0x003d0b30,0x003d0b50,0x20
sub_3D0B50,0x003d0b50,0x003d0c78,0x128
singleton_sub_deb0_clone_09,0x003d0c80,0x003d0df0,0x170
return_zero___,0x003d0df0,0x003d0e10,0x20
j_j_nullsub_127,0x003d0e10,0x003d0e18,0x8
sub_3D0E20,0x003d0e20,0x003d0e98,0x78
wrap_thunk_FUN_00301c10,0x003d0ea0,0x003d0eec,0x4c
obj_set_hit_vec4,0x003d0ef0,0x003d0f34,0x44
sub_3D0F40,0x003d0f40,0x003d0fc0,0x80
sub_3D0FC0,0x003d0fc0,0x003d101c,0x5c
wrap_obj_push_collider,0x003d1020,0x003d105c,0x3c
vec3f_not_equal_clone_02,0x003d1060,0x003d10d8,0x78
get_data_ptr_z_348,0x003d10e0,0x003d10ec,0xc
pool_entry_pop___,0x003d10f0,0x003d117c,0x8c
fighter_track_ctor_clone_03,0x003d1180,0x003d1240,0xc0
sub_3D1240,0x003d1240,0x003d144c,0x20c
wrap_obj_copy_fields_clone_05,0x003d1450,0x003d14a0,0x50
obj_set_fields__06,0x003d14a0,0x003d1540,0xa0
sub_3D1540,0x003d1540,0x003d1548,0x8
j_scene_node_set_visible_4,0x003d1550,0x003d1558,0x8
j_scene_graph_flush_1,0x003d1560,0x003d1568,0x8
sub_3D1570,0x003d1570,0x003d1708,0x198
sub_3D1710,0x003d1710,0x003d17cc,0xbc
obj_attach_child,0x003d17d0,0x003d1860,0x90
sub_3D1860,0x003d1860,0x003d18bc,0x5c
sub_3D18C0,0x003d18c0,0x003d1984,0xc4
wrap_obj_get_field0c_b_b,0x003d1990,0x003d19b4,0x24
get_data_ptr_z_349,0x003d19c0,0x003d19cc,0xc
noop_z_443,0x003d19d0,0x003d19d8,0x8
sub_3D19E0,0x003d19e0,0x003d1a40,0x60
obj_sub_1a40,0x003d1a40,0x003d1c34,0x1f4
obj_detach_and_free_resources,0x003d1c40,0x003d1da4,0x164
obj_apply_srt_conditional,0x003d1db0,0x003d1e20,0x70
get_field_val_z_80,0x003d1e20,0x003d1e2c,0xc
obj_submit_to_render_queue,0x003d1e30,0x003d1eac,0x7c
sub_3D1EB0,0x003d1eb0,0x003d1f30,0x80
obj_set_fields___,0x003d1f30,0x003d1f84,0x54
obj_sub_1f90,0x003d1f90,0x003d2104,0x174
obj_set_fields_p,0x003d2110,0x003d2158,0x48
obj_set_fields_q,0x003d2160,0x003d21a4,0x44
sub_3D21B0,0x003d21b0,0x003d2250,0xa0
sub_3D2250,0x003d2250,0x003d22d8,0x88
obj_get_pos_from_vtable_entry,0x003d22e0,0x003d235c,0x7c
obj_set_fields_z_245,0x003d2360,0x003d23b4,0x54
obj_update_collision_pos,0x003d23c0,0x003d2484,0xc4
sub_3D2490,0x003d2490,0x003d2588,0xf8
obj_raycast_hit_check_ex,0x003d2590,0x003d28c8,0x338
obj_raycast_hit_check,0x003d28d0,0x003d2be0,0x310
get_data_ptr_z_350,0x003d2be0,0x003d2bec,0xc
wrap_obj_register___,0x003d2bf0,0x003d2c44,0x54
obj_set_fields___,0x003d2c50,0x003d2cac,0x5c
hud_sub_dd30_clone_12,0x003d2cb0,0x003d2d44,0x94
wrap_obj_set_fields_q_e,0x003d2d50,0x003d2d88,0x38
return_zero___,0x003d2d90,0x003d2dbc,0x2c
noop_z_444,0x003d2dc0,0x003d2dc8,0x8
obj_shift_quat_buf_b,0x003d2dd0,0x003d2fa8,0x1d8
wrap_obj_register___,0x003d2fb0,0x003d3004,0x54
sub_3D3010,0x003d3010,0x003d3070,0x60
mem_fill_e_0_clone_01,0x003d3070,0x003d3298,0x228
mem_fill_s,0x003d32a0,0x003d3558,0x2b8
get_data_ptr_z_351,0x003d3560,0x003d356c,0xc
wrap_obj_register___,0x003d3570,0x003d35c4,0x54
obj_ctor_init___,0x003d35d0,0x003d3640,0x70
sub_3D3640,0x003d3640,0x003d36c4,0x84
wrap_obj_register___,0x003d36d0,0x003d3724,0x54
obj_ctor_init___,0x003d3730,0x003d37a0,0x70
wrap_obj_set_fields_q_f,0x003d37a0,0x003d37d8,0x38
str_copy_n_e_clone_125,0x003d37e0,0x003d38f8,0x118
